"","220604_01","220604_02","220604_03","220604_04","220604_05","220604_06","220604_07","220606_02","220606_04","220607_01","220607_02","220607_03","220607_04","220609_01","220609_02","220609_03","220609_04","220609_07","220707_11","220707_12","220707_13","220707_14","220707_15","220707_16","220707_17","220707_18","220707_19","220707_20","220708_01","220708_02","220708_03","220708_04","220708_05","220708_06","220708_07","220708_08","220708_09","220708_10","250607_01","250607_02","250607_03","250607_04","250607_05","250607_07","250607_08","250607_09","250607_10"
"220707_17",0.806485388156911,0.734263148532796,0.539154477931148,0.576072633643584,0.663998287903169,0.687183172738511,0.662823297880646,0.635674448716214,0.786806228965832,0.698849757174535,0.643524854679791,0.635157799378107,0.650863794444451,0.750857629584938,0.648696088709082,0.514721418101219,0.525145067698259,0.724174458123817,0.602906417986523,0.549569740789779,0.678758000345961,0.606235452250598,0.629294551293748,0.711159252095422,0,0.5592668365474,0.571345551690939,0.62896961477109,0.581194748158159,0.831281198721026,0.77271141833402,0.767265584460857,0.838384749041078,0.748467736760567,0.842354208289973,0.716044314634322,0.764575292305681,0.738979919107799,0.648769483274199,0.753295623486455,0.792378500082373,0.860979678963064,0.710459051920565,0.738591714460941,0.732042056646242,0.775956863859302,0.500666453153046
"220707_18",0.698913559447252,0.805799493844236,0.739611619912352,0.492899419637584,0.601428907755212,0.570050668071216,0.578161873135839,0.561151380344047,0.833173149881127,0.59114664608191,0.513503997588986,0.543792761910114,0.6254427612714,0.763552016617622,0.503122738941465,0.538679186226018,0.511779026887687,0.540977437000114,0.540717106206536,0.623240757051291,0.540229916172636,0.61051066354966,0.665815760266371,0.630277469478357,0.5592668365474,0,0.462990797469678,0.469431928224947,0.577678296391581,0.728060641268294,0.70466578780656,0.681661587961897,0.837653078500348,0.619868392675858,0.709110192287001,0.61548829520469,0.726191775485635,0.755849795078087,0.671165793120119,0.644958573457264,0.739835023825613,0.769117757604432,0.713312724082026,0.670974026978486,0.680823497023701,0.682066988650798,0.815371478686536
"220707_19",0.776374026027496,0.821670947483951,0.869679362842014,0.602021571178347,0.737336720256794,0.725528311460347,0.689822630526909,0.674578789053129,0.862203801440268,0.736489259306239,0.557856900326663,0.634770392234773,0.696779187697007,0.849912782326079,0.714921096771985,0.623252237247675,0.551715257595483,0.687179256726755,0.673873372620983,0.683534479370887,0.710569105691057,0.677903915648082,0.72245536847449,0.66562331838565,0.571345551690939,0.462990797469678,0,0.488766905472281,0.699625057070129,0.82684782934784,0.747340158922163,0.783444935175951,0.916949152542373,0.702644889805113,0.759804363848558,0.713243631048774,0.619523234488669,0.82135831472643,0.72350769622273,0.768323154183725,0.755920414196998,0.784387115216265,0.755883595896039,0.744993660813336,0.76306175899682,0.768374326836794,0.834180206250056
"220707_20",0.712650545484474,0.857873358124346,0.835568435576193,0.702877307625253,0.707617708437957,0.650796314325683,0.620233922597614,0.614798692746162,0.92338955171272,0.690466089054763,0.640334224459863,0.590580715114226,0.638376264983571,0.804883219415914,0.636172865788754,0.651038037750853,0.531467482951868,0.495205092381558,0.610700056915196,0.641242236506748,0.654510413630033,0.621167103542686,0.612718935578441,0.595049136786189,0.62896961477109,0.469431928224947,0.488766905472281,0,0.723674340295721,0.767587820111716,0.605699408031065,0.817986637294674,0.891052738199743,0.665533128150904,0.74634724753976,0.587999922346348,0.739633498281207,0.788271339660453,0.762013678415174,0.798767358971902,0.714036723767391,0.776892430278884,0.699789324377881,0.70247630681852,0.714112886580133,0.736616390803877,0.862564767863618
"220708_01",0.624610641764813,0.691645029121056,0.779394013458177,0.619769026806724,0.579930488741712,0.590599092921461,0.550291956696817,0.593919853527788,0.782093994563287,0.764231859035499,0.689772987972077,0.516032431191851,0.589602332763838,0.628539147569511,0.552992217360291,0.492390498228053,0.475744078659452,0.713732150189249,0.569199194455491,0.558967161398177,0.712773412252951,0.601559528337771,0.587258230046578,0.56197489539749,0.581194748158159,0.577678296391581,0.699625057070129,0.723674340295721,0,0.7216724582934,0.533778348683349,0.626375848141218,0.648475285440749,0.550038668226616,0.644869875971179,0.437863730169697,0.556036983818524,0.678966553592149,0.688583994318522,0.625978646549755,0.729658628442204,0.688398428600799,0.654299838623701,0.618255680678231,0.659301800546378,0.71654357481754,0.755268581601426
"220708_02",0.624818014986815,0.845838219000457,0.89508913170526,0.858621318147858,0.791721942331916,0.697383389913881,0.675519472933032,0.672269112291884,0.89423383243071,0.874482319209939,0.87981113540841,0.726449808654695,0.701178719337369,0.857621810253368,0.787705035638811,0.754806156723425,0.757668246451401,0.68806632403107,0.835297865562281,0.861466433687692,0.882586500283608,0.841669321439949,0.928666141722818,0.724734416480833,0.831281198721026,0.728060641268294,0.82684782934784,0.767587820111716,0.7216724582934,0,0.450360803866933,0.11525735838931,0.829834072170237,0.479605452879158,0.388945166105287,0.682165598174321,0.870408186051653,0.898193538420168,0.776207986991285,0.252494519854602,0.748206736658885,0.236715133730767,0.701558504809448,0.665699478184424,0.716008454675391,0.706520760384733,0.895760037278527
"220708_03",0.560186066771038,0.82663483879044,0.88443309033701,0.873127346478039,0.608774061040214,0.603410401199543,0.654092408790329,0.667583035372956,0.913561847988077,0.857683790800727,0.805224266808824,0.560703135316644,0.702532976300411,0.799265234690111,0.674796646227005,0.711675809966682,0.621404419659311,0.628939765165922,0.647548193430239,0.532445869133979,0.799935783262453,0.664906918588497,0.63183364733009,0.451864878291108,0.77271141833402,0.70466578780656,0.747340158922163,0.605699408031065,0.533778348683349,0.450360803866933,0,0.507208558248009,0.803229432418096,0.448274132828558,0.45249301281934,0.600057934201916,0.5817582837126,0.847022403262777,0.807157902315928,0.538670747813895,0.755874888931723,0.50616015817505,0.691030032537199,0.650016060366206,0.73353163204239,0.717907589266024,0.910188256063402
"220708_04",0.613262635149343,0.787377985831155,0.892713919163582,0.765014948620204,0.702679144421307,0.662208771829971,0.675361958729092,0.680446479680569,0.812936315714489,0.8800479516141,0.789411396221446,0.684365537663593,0.693302410725536,0.761297134514313,0.709455360531774,0.667326019918267,0.668613762644251,0.743563991597308,0.751554910352687,0.843601031169674,0.864588219895591,0.773044593246901,0.923435311701124,0.747167782685092,0.767265584460857,0.681661587961897,0.783444935175951,0.817986637294674,0.626375848141218,0.11525735838931,0.507208558248009,0,0.827384025441839,0.47625179860487,0.435040014015487,0.742919925057619,0.856436642649298,0.87785160480923,0.722749333098505,0.193149222796293,0.751728445054276,0.256714132215972,0.704974008469159,0.6731279888032,0.715525144254707,0.712455858051323,0.82550533278521
"220708_05",0.816630140183886,0.959739932988868,0.824425638245209,0.94297173309892,0.90564475404954,0.908706879084736,0.832146132458622,0.904425612052731,0.974576271186441,0.956779661016949,0.961864406779661,0.892646427805192,0.908642066342923,0.944692893795677,0.914292922758442,0.865828127536511,0.895057739781633,0.883977569106679,0.909993922614626,0.841525423728814,0.948305084745763,0.93728813559322,0.780764310841062,0.933050847457627,0.838384749041078,0.837653078500348,0.916949152542373,0.891052738199743,0.648475285440749,0.829834072170237,0.803229432418096,0.827384025441839,0,0.833970600048197,0.790409357243139,0.601396217411653,0.895193893860527,0.921953201754323,0.831805981595092,0.799893541978113,0.882492113564669,0.809862245931528,0.835340314136126,0.8169609637985,0.820063545881704,0.892240804060801,0.841783000869803
"220708_06",0.351422707477418,0.692559825114708,0.841160115747912,0.736606573621022,0.596782633777337,0.476797937196215,0.454624143344238,0.45553377671159,0.771668593742721,0.813709378523945,0.664253894794154,0.55369848221249,0.450893522514057,0.683958432975347,0.567573532071922,0.543033197771609,0.540516462592598,0.524509385781823,0.61018215560237,0.79471843172725,0.782425923785304,0.576515090660805,0.851783957793079,0.627456556082148,0.748467736760567,0.619868392675858,0.702644889805113,0.665533128150904,0.550038668226616,0.479605452879158,0.448274132828558,0.47625179860487,0.833970600048197,0,0.463125435760133,0.615227716522502,0.781705157344537,0.847231633009722,0.70268931904748,0.507438713448388,0.569027763242484,0.345341855327505,0.518485893650282,0.47013474907938,0.534101074443361,0.527588523162011,0.818651512973043
