"Sample_1","Sample_2","Site_1","Site_2","Bray_Curtis","Pair"
"220604_04","220707_18","Veragua","Altos de Campana",0.492899419637584,"Veragua vs Altos de Campana"
"220604_05","220707_18","Veragua","Altos de Campana",0.601428907755212,"Veragua vs Altos de Campana"
"220604_06","220707_18","Veragua","Altos de Campana",0.570050668071216,"Veragua vs Altos de Campana"
"220604_07","220707_18","Veragua","Altos de Campana",0.578161873135839,"Veragua vs Altos de Campana"
"220606_02","220707_18","Veragua","Altos de Campana",0.561151380344047,"Veragua vs Altos de Campana"
"220606_04","220707_18","Veragua","Altos de Campana",0.833173149881127,"Veragua vs Altos de Campana"
"220607_01","220707_18","Veragua","Altos de Campana",0.59114664608191,"Veragua vs Altos de Campana"
"220607_02","220707_18","Veragua","Altos de Campana",0.513503997588986,"Veragua vs Altos de Campana"
"220607_03","220707_18","Veragua","Altos de Campana",0.543792761910114,"Veragua vs Altos de Campana"
"220607_04","220707_18","Veragua","Altos de Campana",0.6254427612714,"Veragua vs Altos de Campana"
"220609_01","220707_18","Veragua","Altos de Campana",0.763552016617622,"Veragua vs Altos de Campana"
"220609_02","220707_18","Veragua","Altos de Campana",0.503122738941465,"Veragua vs Altos de Campana"
"220609_03","220707_18","Veragua","Altos de Campana",0.538679186226018,"Veragua vs Altos de Campana"
"220609_04","220707_18","Veragua","Altos de Campana",0.511779026887687,"Veragua vs Altos de Campana"
"220609_07","220707_18","Veragua","Altos de Campana",0.540977437000114,"Veragua vs Altos de Campana"
"220707_11","220707_18","Altos de Campana","Altos de Campana",0.540717106206536,"Altos de Campana vs Altos de Campana"
"220707_12","220707_18","Altos de Campana","Altos de Campana",0.623240757051291,"Altos de Campana vs Altos de Campana"
"220707_13","220707_18","Altos de Campana","Altos de Campana",0.540229916172636,"Altos de Campana vs Altos de Campana"
"220707_14","220707_18","Altos de Campana","Altos de Campana",0.61051066354966,"Altos de Campana vs Altos de Campana"
"220707_15","220707_18","Altos de Campana","Altos de Campana",0.665815760266371,"Altos de Campana vs Altos de Campana"
"220707_16","220707_18","Altos de Campana","Altos de Campana",0.630277469478357,"Altos de Campana vs Altos de Campana"
"220707_17","220707_18","Altos de Campana","Altos de Campana",0.5592668365474,"Altos de Campana vs Altos de Campana"
"220604_01","220707_19","Veragua","Altos de Campana",0.776374026027496,"Veragua vs Altos de Campana"
"220604_02","220707_19","Veragua","Altos de Campana",0.821670947483951,"Veragua vs Altos de Campana"
"220604_03","220707_19","Veragua","Altos de Campana",0.869679362842014,"Veragua vs Altos de Campana"
"220604_04","220707_19","Veragua","Altos de Campana",0.602021571178347,"Veragua vs Altos de Campana"
"220604_05","220707_19","Veragua","Altos de Campana",0.737336720256794,"Veragua vs Altos de Campana"
"220604_06","220707_19","Veragua","Altos de Campana",0.725528311460347,"Veragua vs Altos de Campana"
"220604_07","220707_19","Veragua","Altos de Campana",0.689822630526909,"Veragua vs Altos de Campana"
"220606_02","220707_19","Veragua","Altos de Campana",0.674578789053129,"Veragua vs Altos de Campana"
"220606_04","220707_19","Veragua","Altos de Campana",0.862203801440268,"Veragua vs Altos de Campana"
"220607_01","220707_19","Veragua","Altos de Campana",0.736489259306239,"Veragua vs Altos de Campana"
"220607_02","220707_19","Veragua","Altos de Campana",0.557856900326663,"Veragua vs Altos de Campana"
"220607_03","220707_19","Veragua","Altos de Campana",0.634770392234773,"Veragua vs Altos de Campana"
"220607_04","220707_19","Veragua","Altos de Campana",0.696779187697007,"Veragua vs Altos de Campana"
"220609_01","220707_19","Veragua","Altos de Campana",0.849912782326079,"Veragua vs Altos de Campana"
"220609_02","220707_19","Veragua","Altos de Campana",0.714921096771985,"Veragua vs Altos de Campana"
"220609_03","220707_19","Veragua","Altos de Campana",0.623252237247675,"Veragua vs Altos de Campana"
"220609_04","220707_19","Veragua","Altos de Campana",0.551715257595483,"Veragua vs Altos de Campana"
"220609_07","220707_19","Veragua","Altos de Campana",0.687179256726755,"Veragua vs Altos de Campana"
"220707_11","220707_19","Altos de Campana","Altos de Campana",0.673873372620983,"Altos de Campana vs Altos de Campana"
"220707_12","220707_19","Altos de Campana","Altos de Campana",0.683534479370887,"Altos de Campana vs Altos de Campana"
"220707_13","220707_19","Altos de Campana","Altos de Campana",0.710569105691057,"Altos de Campana vs Altos de Campana"
"220707_14","220707_19","Altos de Campana","Altos de Campana",0.677903915648082,"Altos de Campana vs Altos de Campana"
"220707_15","220707_19","Altos de Campana","Altos de Campana",0.72245536847449,"Altos de Campana vs Altos de Campana"
"220707_16","220707_19","Altos de Campana","Altos de Campana",0.66562331838565,"Altos de Campana vs Altos de Campana"
"220707_17","220707_19","Altos de Campana","Altos de Campana",0.571345551690939,"Altos de Campana vs Altos de Campana"
"220707_18","220707_19","Altos de Campana","Altos de Campana",0.462990797469678,"Altos de Campana vs Altos de Campana"
"220604_01","220707_20","Veragua","Altos de Campana",0.712650545484474,"Veragua vs Altos de Campana"
"220604_02","220707_20","Veragua","Altos de Campana",0.857873358124346,"Veragua vs Altos de Campana"
"220604_03","220707_20","Veragua","Altos de Campana",0.835568435576193,"Veragua vs Altos de Campana"
"220604_04","220707_20","Veragua","Altos de Campana",0.702877307625253,"Veragua vs Altos de Campana"
"220604_05","220707_20","Veragua","Altos de Campana",0.707617708437957,"Veragua vs Altos de Campana"
"220604_06","220707_20","Veragua","Altos de Campana",0.650796314325683,"Veragua vs Altos de Campana"
"220604_07","220707_20","Veragua","Altos de Campana",0.620233922597614,"Veragua vs Altos de Campana"
"220606_02","220707_20","Veragua","Altos de Campana",0.614798692746162,"Veragua vs Altos de Campana"
"220606_04","220707_20","Veragua","Altos de Campana",0.92338955171272,"Veragua vs Altos de Campana"
"220607_01","220707_20","Veragua","Altos de Campana",0.690466089054763,"Veragua vs Altos de Campana"
"220607_02","220707_20","Veragua","Altos de Campana",0.640334224459863,"Veragua vs Altos de Campana"
"220607_03","220707_20","Veragua","Altos de Campana",0.590580715114226,"Veragua vs Altos de Campana"
"220607_04","220707_20","Veragua","Altos de Campana",0.638376264983571,"Veragua vs Altos de Campana"
"220609_01","220707_20","Veragua","Altos de Campana",0.804883219415914,"Veragua vs Altos de Campana"
"220609_02","220707_20","Veragua","Altos de Campana",0.636172865788754,"Veragua vs Altos de Campana"
"220609_03","220707_20","Veragua","Altos de Campana",0.651038037750853,"Veragua vs Altos de Campana"
"220609_04","220707_20","Veragua","Altos de Campana",0.531467482951868,"Veragua vs Altos de Campana"
"220609_07","220707_20","Veragua","Altos de Campana",0.495205092381558,"Veragua vs Altos de Campana"
"220707_11","220707_20","Altos de Campana","Altos de Campana",0.610700056915196,"Altos de Campana vs Altos de Campana"
"220707_12","220707_20","Altos de Campana","Altos de Campana",0.641242236506748,"Altos de Campana vs Altos de Campana"
"220707_13","220707_20","Altos de Campana","Altos de Campana",0.654510413630033,"Altos de Campana vs Altos de Campana"
"220707_14","220707_20","Altos de Campana","Altos de Campana",0.621167103542686,"Altos de Campana vs Altos de Campana"
"220707_15","220707_20","Altos de Campana","Altos de Campana",0.612718935578441,"Altos de Campana vs Altos de Campana"
"220707_16","220707_20","Altos de Campana","Altos de Campana",0.595049136786189,"Altos de Campana vs Altos de Campana"
"220707_17","220707_20","Altos de Campana","Altos de Campana",0.62896961477109,"Altos de Campana vs Altos de Campana"
"220707_18","220707_20","Altos de Campana","Altos de Campana",0.469431928224947,"Altos de Campana vs Altos de Campana"
"220707_19","220707_20","Altos de Campana","Altos de Campana",0.488766905472281,"Altos de Campana vs Altos de Campana"
"220604_01","220708_01","Veragua","Soberanía",0.624610641764813,"Veragua vs Soberanía"
"220604_02","220708_01","Veragua","Soberanía",0.691645029121056,"Veragua vs Soberanía"
"220604_03","220708_01","Veragua","Soberanía",0.779394013458177,"Veragua vs Soberanía"
"220604_04","220708_01","Veragua","Soberanía",0.619769026806724,"Veragua vs Soberanía"
"220604_05","220708_01","Veragua","Soberanía",0.579930488741712,"Veragua vs Soberanía"
"220604_06","220708_01","Veragua","Soberanía",0.590599092921461,"Veragua vs Soberanía"
"220604_07","220708_01","Veragua","Soberanía",0.550291956696817,"Veragua vs Soberanía"
"220606_02","220708_01","Veragua","Soberanía",0.593919853527788,"Veragua vs Soberanía"
"220606_04","220708_01","Veragua","Soberanía",0.782093994563287,"Veragua vs Soberanía"
"220607_01","220708_01","Veragua","Soberanía",0.764231859035499,"Veragua vs Soberanía"
"220607_02","220708_01","Veragua","Soberanía",0.689772987972077,"Veragua vs Soberanía"
"220607_03","220708_01","Veragua","Soberanía",0.516032431191851,"Veragua vs Soberanía"
"220607_04","220708_01","Veragua","Soberanía",0.589602332763838,"Veragua vs Soberanía"
"220609_01","220708_01","Veragua","Soberanía",0.628539147569511,"Veragua vs Soberanía"
"220609_02","220708_01","Veragua","Soberanía",0.552992217360291,"Veragua vs Soberanía"
"220609_03","220708_01","Veragua","Soberanía",0.492390498228053,"Veragua vs Soberanía"
"220609_04","220708_01","Veragua","Soberanía",0.475744078659452,"Veragua vs Soberanía"
"220609_07","220708_01","Veragua","Soberanía",0.713732150189249,"Veragua vs Soberanía"
"220707_11","220708_01","Altos de Campana","Soberanía",0.569199194455491,"Altos de Campana vs Soberanía"
"220707_12","220708_01","Altos de Campana","Soberanía",0.558967161398177,"Altos de Campana vs Soberanía"
"220707_13","220708_01","Altos de Campana","Soberanía",0.712773412252951,"Altos de Campana vs Soberanía"
"220707_14","220708_01","Altos de Campana","Soberanía",0.601559528337771,"Altos de Campana vs Soberanía"
"220707_15","220708_01","Altos de Campana","Soberanía",0.587258230046578,"Altos de Campana vs Soberanía"
"220707_16","220708_01","Altos de Campana","Soberanía",0.56197489539749,"Altos de Campana vs Soberanía"
"220707_17","220708_01","Altos de Campana","Soberanía",0.581194748158159,"Altos de Campana vs Soberanía"
"220707_18","220708_01","Altos de Campana","Soberanía",0.577678296391581,"Altos de Campana vs Soberanía"
"220707_19","220708_01","Altos de Campana","Soberanía",0.699625057070129,"Altos de Campana vs Soberanía"
"220707_20","220708_01","Altos de Campana","Soberanía",0.723674340295721,"Altos de Campana vs Soberanía"
"220604_01","220708_02","Veragua","Soberanía",0.624818014986815,"Veragua vs Soberanía"
"220604_02","220708_02","Veragua","Soberanía",0.845838219000457,"Veragua vs Soberanía"
"220604_03","220708_02","Veragua","Soberanía",0.89508913170526,"Veragua vs Soberanía"
"220604_04","220708_02","Veragua","Soberanía",0.858621318147858,"Veragua vs Soberanía"
"220604_05","220708_02","Veragua","Soberanía",0.791721942331916,"Veragua vs Soberanía"
"220604_06","220708_02","Veragua","Soberanía",0.697383389913881,"Veragua vs Soberanía"
"220604_07","220708_02","Veragua","Soberanía",0.675519472933032,"Veragua vs Soberanía"
"220606_02","220708_02","Veragua","Soberanía",0.672269112291884,"Veragua vs Soberanía"
"220606_04","220708_02","Veragua","Soberanía",0.89423383243071,"Veragua vs Soberanía"
"220607_01","220708_02","Veragua","Soberanía",0.874482319209939,"Veragua vs Soberanía"
"220607_02","220708_02","Veragua","Soberanía",0.87981113540841,"Veragua vs Soberanía"
"220607_03","220708_02","Veragua","Soberanía",0.726449808654695,"Veragua vs Soberanía"
"220607_04","220708_02","Veragua","Soberanía",0.701178719337369,"Veragua vs Soberanía"
"220609_01","220708_02","Veragua","Soberanía",0.857621810253368,"Veragua vs Soberanía"
"220609_02","220708_02","Veragua","Soberanía",0.787705035638811,"Veragua vs Soberanía"
"220609_03","220708_02","Veragua","Soberanía",0.754806156723425,"Veragua vs Soberanía"
"220609_04","220708_02","Veragua","Soberanía",0.757668246451401,"Veragua vs Soberanía"
"220609_07","220708_02","Veragua","Soberanía",0.68806632403107,"Veragua vs Soberanía"
"220707_11","220708_02","Altos de Campana","Soberanía",0.835297865562281,"Altos de Campana vs Soberanía"
"220707_12","220708_02","Altos de Campana","Soberanía",0.861466433687692,"Altos de Campana vs Soberanía"
"220707_13","220708_02","Altos de Campana","Soberanía",0.882586500283608,"Altos de Campana vs Soberanía"
"220707_14","220708_02","Altos de Campana","Soberanía",0.841669321439949,"Altos de Campana vs Soberanía"
"220707_15","220708_02","Altos de Campana","Soberanía",0.928666141722818,"Altos de Campana vs Soberanía"
"220707_16","220708_02","Altos de Campana","Soberanía",0.724734416480833,"Altos de Campana vs Soberanía"
"220707_17","220708_02","Altos de Campana","Soberanía",0.831281198721026,"Altos de Campana vs Soberanía"
"220707_18","220708_02","Altos de Campana","Soberanía",0.728060641268294,"Altos de Campana vs Soberanía"
"220707_19","220708_02","Altos de Campana","Soberanía",0.82684782934784,"Altos de Campana vs Soberanía"
"220707_20","220708_02","Altos de Campana","Soberanía",0.767587820111716,"Altos de Campana vs Soberanía"
"220708_01","220708_02","Soberanía","Soberanía",0.7216724582934,"Soberanía vs Soberanía"
"220604_01","220708_03","Veragua","Soberanía",0.560186066771038,"Veragua vs Soberanía"
"220604_02","220708_03","Veragua","Soberanía",0.82663483879044,"Veragua vs Soberanía"
"220604_03","220708_03","Veragua","Soberanía",0.88443309033701,"Veragua vs Soberanía"
"220604_04","220708_03","Veragua","Soberanía",0.873127346478039,"Veragua vs Soberanía"
"220604_05","220708_03","Veragua","Soberanía",0.608774061040214,"Veragua vs Soberanía"
"220604_06","220708_03","Veragua","Soberanía",0.603410401199543,"Veragua vs Soberanía"
"220604_07","220708_03","Veragua","Soberanía",0.654092408790329,"Veragua vs Soberanía"
"220606_02","220708_03","Veragua","Soberanía",0.667583035372956,"Veragua vs Soberanía"
"220606_04","220708_03","Veragua","Soberanía",0.913561847988077,"Veragua vs Soberanía"
"220607_01","220708_03","Veragua","Soberanía",0.857683790800727,"Veragua vs Soberanía"
"220607_02","220708_03","Veragua","Soberanía",0.805224266808824,"Veragua vs Soberanía"
"220607_03","220708_03","Veragua","Soberanía",0.560703135316644,"Veragua vs Soberanía"
"220607_04","220708_03","Veragua","Soberanía",0.702532976300411,"Veragua vs Soberanía"
"220609_01","220708_03","Veragua","Soberanía",0.799265234690111,"Veragua vs Soberanía"
"220609_02","220708_03","Veragua","Soberanía",0.674796646227005,"Veragua vs Soberanía"
"220609_03","220708_03","Veragua","Soberanía",0.711675809966682,"Veragua vs Soberanía"
"220609_04","220708_03","Veragua","Soberanía",0.621404419659311,"Veragua vs Soberanía"
"220609_07","220708_03","Veragua","Soberanía",0.628939765165922,"Veragua vs Soberanía"
"220707_11","220708_03","Altos de Campana","Soberanía",0.647548193430239,"Altos de Campana vs Soberanía"
"220707_12","220708_03","Altos de Campana","Soberanía",0.532445869133979,"Altos de Campana vs Soberanía"
"220707_13","220708_03","Altos de Campana","Soberanía",0.799935783262453,"Altos de Campana vs Soberanía"
"220707_14","220708_03","Altos de Campana","Soberanía",0.664906918588497,"Altos de Campana vs Soberanía"
"220707_15","220708_03","Altos de Campana","Soberanía",0.63183364733009,"Altos de Campana vs Soberanía"
"220707_16","220708_03","Altos de Campana","Soberanía",0.451864878291108,"Altos de Campana vs Soberanía"
"220707_17","220708_03","Altos de Campana","Soberanía",0.77271141833402,"Altos de Campana vs Soberanía"
"220707_18","220708_03","Altos de Campana","Soberanía",0.70466578780656,"Altos de Campana vs Soberanía"
"220707_19","220708_03","Altos de Campana","Soberanía",0.747340158922163,"Altos de Campana vs Soberanía"
"220707_20","220708_03","Altos de Campana","Soberanía",0.605699408031065,"Altos de Campana vs Soberanía"
"220708_01","220708_03","Soberanía","Soberanía",0.533778348683349,"Soberanía vs Soberanía"
"220708_02","220708_03","Soberanía","Soberanía",0.450360803866933,"Soberanía vs Soberanía"
"220604_01","220708_04","Veragua","Soberanía",0.613262635149343,"Veragua vs Soberanía"
"220604_02","220708_04","Veragua","Soberanía",0.787377985831155,"Veragua vs Soberanía"
"220604_03","220708_04","Veragua","Soberanía",0.892713919163582,"Veragua vs Soberanía"
"220604_04","220708_04","Veragua","Soberanía",0.765014948620204,"Veragua vs Soberanía"
"220604_05","220708_04","Veragua","Soberanía",0.702679144421307,"Veragua vs Soberanía"
"220604_06","220708_04","Veragua","Soberanía",0.662208771829971,"Veragua vs Soberanía"
"220604_07","220708_04","Veragua","Soberanía",0.675361958729092,"Veragua vs Soberanía"
"220606_02","220708_04","Veragua","Soberanía",0.680446479680569,"Veragua vs Soberanía"
"220606_04","220708_04","Veragua","Soberanía",0.812936315714489,"Veragua vs Soberanía"
"220607_01","220708_04","Veragua","Soberanía",0.8800479516141,"Veragua vs Soberanía"
"220607_02","220708_04","Veragua","Soberanía",0.789411396221446,"Veragua vs Soberanía"
"220607_03","220708_04","Veragua","Soberanía",0.684365537663593,"Veragua vs Soberanía"
"220607_04","220708_04","Veragua","Soberanía",0.693302410725536,"Veragua vs Soberanía"
"220609_01","220708_04","Veragua","Soberanía",0.761297134514313,"Veragua vs Soberanía"
"220609_02","220708_04","Veragua","Soberanía",0.709455360531774,"Veragua vs Soberanía"
"220609_03","220708_04","Veragua","Soberanía",0.667326019918267,"Veragua vs Soberanía"
"220609_04","220708_04","Veragua","Soberanía",0.668613762644251,"Veragua vs Soberanía"
"220609_07","220708_04","Veragua","Soberanía",0.743563991597308,"Veragua vs Soberanía"
"220707_11","220708_04","Altos de Campana","Soberanía",0.751554910352687,"Altos de Campana vs Soberanía"
"220707_12","220708_04","Altos de Campana","Soberanía",0.843601031169674,"Altos de Campana vs Soberanía"
"220707_13","220708_04","Altos de Campana","Soberanía",0.864588219895591,"Altos de Campana vs Soberanía"
"220707_14","220708_04","Altos de Campana","Soberanía",0.773044593246901,"Altos de Campana vs Soberanía"
"220707_15","220708_04","Altos de Campana","Soberanía",0.923435311701124,"Altos de Campana vs Soberanía"
"220707_16","220708_04","Altos de Campana","Soberanía",0.747167782685092,"Altos de Campana vs Soberanía"
"220707_17","220708_04","Altos de Campana","Soberanía",0.767265584460857,"Altos de Campana vs Soberanía"
"220707_18","220708_04","Altos de Campana","Soberanía",0.681661587961897,"Altos de Campana vs Soberanía"
"220707_19","220708_04","Altos de Campana","Soberanía",0.783444935175951,"Altos de Campana vs Soberanía"
"220707_20","220708_04","Altos de Campana","Soberanía",0.817986637294674,"Altos de Campana vs Soberanía"
"220708_01","220708_04","Soberanía","Soberanía",0.626375848141218,"Soberanía vs Soberanía"
"220708_02","220708_04","Soberanía","Soberanía",0.11525735838931,"Soberanía vs Soberanía"
"220708_03","220708_04","Soberanía","Soberanía",0.507208558248009,"Soberanía vs Soberanía"
"220604_01","220708_05","Veragua","Soberanía",0.816630140183886,"Veragua vs Soberanía"
"220604_02","220708_05","Veragua","Soberanía",0.959739932988868,"Veragua vs Soberanía"
"220604_03","220708_05","Veragua","Soberanía",0.824425638245209,"Veragua vs Soberanía"
"220604_04","220708_05","Veragua","Soberanía",0.94297173309892,"Veragua vs Soberanía"
"220604_05","220708_05","Veragua","Soberanía",0.90564475404954,"Veragua vs Soberanía"
"220604_06","220708_05","Veragua","Soberanía",0.908706879084736,"Veragua vs Soberanía"
"220604_07","220708_05","Veragua","Soberanía",0.832146132458622,"Veragua vs Soberanía"
"220606_02","220708_05","Veragua","Soberanía",0.904425612052731,"Veragua vs Soberanía"
"220606_04","220708_05","Veragua","Soberanía",0.974576271186441,"Veragua vs Soberanía"
"220607_01","220708_05","Veragua","Soberanía",0.956779661016949,"Veragua vs Soberanía"
"220607_02","220708_05","Veragua","Soberanía",0.961864406779661,"Veragua vs Soberanía"
"220607_03","220708_05","Veragua","Soberanía",0.892646427805192,"Veragua vs Soberanía"
"220607_04","220708_05","Veragua","Soberanía",0.908642066342923,"Veragua vs Soberanía"
"220609_01","220708_05","Veragua","Soberanía",0.944692893795677,"Veragua vs Soberanía"
"220609_02","220708_05","Veragua","Soberanía",0.914292922758442,"Veragua vs Soberanía"
"220609_03","220708_05","Veragua","Soberanía",0.865828127536511,"Veragua vs Soberanía"
"220609_04","220708_05","Veragua","Soberanía",0.895057739781633,"Veragua vs Soberanía"
"220609_07","220708_05","Veragua","Soberanía",0.883977569106679,"Veragua vs Soberanía"
"220707_11","220708_05","Altos de Campana","Soberanía",0.909993922614626,"Altos de Campana vs Soberanía"
"220707_12","220708_05","Altos de Campana","Soberanía",0.841525423728814,"Altos de Campana vs Soberanía"
"220707_13","220708_05","Altos de Campana","Soberanía",0.948305084745763,"Altos de Campana vs Soberanía"
"220707_14","220708_05","Altos de Campana","Soberanía",0.93728813559322,"Altos de Campana vs Soberanía"
"220707_15","220708_05","Altos de Campana","Soberanía",0.780764310841062,"Altos de Campana vs Soberanía"
"220707_16","220708_05","Altos de Campana","Soberanía",0.933050847457627,"Altos de Campana vs Soberanía"
"220707_17","220708_05","Altos de Campana","Soberanía",0.838384749041078,"Altos de Campana vs Soberanía"
"220707_18","220708_05","Altos de Campana","Soberanía",0.837653078500348,"Altos de Campana vs Soberanía"
"220707_19","220708_05","Altos de Campana","Soberanía",0.916949152542373,"Altos de Campana vs Soberanía"
"220707_20","220708_05","Altos de Campana","Soberanía",0.891052738199743,"Altos de Campana vs Soberanía"
"220708_01","220708_05","Soberanía","Soberanía",0.648475285440749,"Soberanía vs Soberanía"
"220708_02","220708_05","Soberanía","Soberanía",0.829834072170237,"Soberanía vs Soberanía"
"220708_03","220708_05","Soberanía","Soberanía",0.803229432418096,"Soberanía vs Soberanía"
"220708_04","220708_05","Soberanía","Soberanía",0.827384025441839,"Soberanía vs Soberanía"
"220604_01","220708_06","Veragua","Soberanía",0.351422707477418,"Veragua vs Soberanía"
"220604_02","220708_06","Veragua","Soberanía",0.692559825114708,"Veragua vs Soberanía"
"220604_03","220708_06","Veragua","Soberanía",0.841160115747912,"Veragua vs Soberanía"
"220604_04","220708_06","Veragua","Soberanía",0.736606573621022,"Veragua vs Soberanía"
"220604_05","220708_06","Veragua","Soberanía",0.596782633777337,"Veragua vs Soberanía"
"220604_06","220708_06","Veragua","Soberanía",0.476797937196215,"Veragua vs Soberanía"
"220604_07","220708_06","Veragua","Soberanía",0.454624143344238,"Veragua vs Soberanía"
"220606_02","220708_06","Veragua","Soberanía",0.45553377671159,"Veragua vs Soberanía"
"220606_04","220708_06","Veragua","Soberanía",0.771668593742721,"Veragua vs Soberanía"
"220607_01","220708_06","Veragua","Soberanía",0.813709378523945,"Veragua vs Soberanía"
"220607_02","220708_06","Veragua","Soberanía",0.664253894794154,"Veragua vs Soberanía"
"220607_03","220708_06","Veragua","Soberanía",0.55369848221249,"Veragua vs Soberanía"
"220607_04","220708_06","Veragua","Soberanía",0.450893522514057,"Veragua vs Soberanía"
"220609_01","220708_06","Veragua","Soberanía",0.683958432975347,"Veragua vs Soberanía"
"220609_02","220708_06","Veragua","Soberanía",0.567573532071922,"Veragua vs Soberanía"
"220609_03","220708_06","Veragua","Soberanía",0.543033197771609,"Veragua vs Soberanía"
"220609_04","220708_06","Veragua","Soberanía",0.540516462592598,"Veragua vs Soberanía"
"220609_07","220708_06","Veragua","Soberanía",0.524509385781823,"Veragua vs Soberanía"
"220707_11","220708_06","Altos de Campana","Soberanía",0.61018215560237,"Altos de Campana vs Soberanía"
"220707_12","220708_06","Altos de Campana","Soberanía",0.79471843172725,"Altos de Campana vs Soberanía"
"220707_13","220708_06","Altos de Campana","Soberanía",0.782425923785304,"Altos de Campana vs Soberanía"
"220707_14","220708_06","Altos de Campana","Soberanía",0.576515090660805,"Altos de Campana vs Soberanía"
"220707_15","220708_06","Altos de Campana","Soberanía",0.851783957793079,"Altos de Campana vs Soberanía"
"220707_16","220708_06","Altos de Campana","Soberanía",0.627456556082148,"Altos de Campana vs Soberanía"
"220707_17","220708_06","Altos de Campana","Soberanía",0.748467736760567,"Altos de Campana vs Soberanía"
"220707_18","220708_06","Altos de Campana","Soberanía",0.619868392675858,"Altos de Campana vs Soberanía"
"220707_19","220708_06","Altos de Campana","Soberanía",0.702644889805113,"Altos de Campana vs Soberanía"
"220707_20","220708_06","Altos de Campana","Soberanía",0.665533128150904,"Altos de Campana vs Soberanía"
"220708_01","220708_06","Soberanía","Soberanía",0.550038668226616,"Soberanía vs Soberanía"
"220708_02","220708_06","Soberanía","Soberanía",0.479605452879158,"Soberanía vs Soberanía"
"220708_03","220708_06","Soberanía","Soberanía",0.448274132828558,"Soberanía vs Soberanía"
"220708_04","220708_06","Soberanía","Soberanía",0.47625179860487,"Soberanía vs Soberanía"
"220708_05","220708_06","Soberanía","Soberanía",0.833970600048197,"Soberanía vs Soberanía"
"220604_01","220708_07","Veragua","Soberanía",0.688420714654004,"Veragua vs Soberanía"
"220604_02","220708_07","Veragua","Soberanía",0.876169871943451,"Veragua vs Soberanía"
"220604_03","220708_07","Veragua","Soberanía",0.870067818403242,"Veragua vs Soberanía"
"220604_04","220708_07","Veragua","Soberanía",0.8875433966936,"Veragua vs Soberanía"
"220604_05","220708_07","Veragua","Soberanía",0.775444386843271,"Veragua vs Soberanía"
"220604_06","220708_07","Veragua","Soberanía",0.720374722163078,"Veragua vs Soberanía"
"220604_07","220708_07","Veragua","Soberanía",0.714727356837682,"Veragua vs Soberanía"
"220606_02","220708_07","Veragua","Soberanía",0.721242163201826,"Veragua vs Soberanía"
"220606_04","220708_07","Veragua","Soberanía",0.708649072380455,"Veragua vs Soberanía"
"220607_01","220708_07","Veragua","Soberanía",0.852779554326971,"Veragua vs Soberanía"
"220607_02","220708_07","Veragua","Soberanía",0.895218186569114,"Veragua vs Soberanía"
"220607_03","220708_07","Veragua","Soberanía",0.706159888268896,"Veragua vs Soberanía"
"220607_04","220708_07","Veragua","Soberanía",0.72172030759172,"Veragua vs Soberanía"
"220609_01","220708_07","Veragua","Soberanía",0.902865252443407,"Veragua vs Soberanía"
"220609_02","220708_07","Veragua","Soberanía",0.781636543881661,"Veragua vs Soberanía"
"220609_03","220708_07","Veragua","Soberanía",0.755167683152439,"Veragua vs Soberanía"
"220609_04","220708_07","Veragua","Soberanía",0.742245316180935,"Veragua vs Soberanía"
"220609_07","220708_07","Veragua","Soberanía",0.720799408503245,"Veragua vs Soberanía"
"220707_11","220708_07","Altos de Campana","Soberanía",0.768667760552846,"Altos de Campana vs Soberanía"
"220707_12","220708_07","Altos de Campana","Soberanía",0.812908283250588,"Altos de Campana vs Soberanía"
"220707_13","220708_07","Altos de Campana","Soberanía",0.66478699696848,"Altos de Campana vs Soberanía"
"220707_14","220708_07","Altos de Campana","Soberanía",0.717781330687843,"Altos de Campana vs Soberanía"
"220707_15","220708_07","Altos de Campana","Soberanía",0.843718169313369,"Altos de Campana vs Soberanía"
"220707_16","220708_07","Altos de Campana","Soberanía",0.71767337339953,"Altos de Campana vs Soberanía"
"220707_17","220708_07","Altos de Campana","Soberanía",0.842354208289973,"Altos de Campana vs Soberanía"
"220707_18","220708_07","Altos de Campana","Soberanía",0.709110192287001,"Altos de Campana vs Soberanía"
"220707_19","220708_07","Altos de Campana","Soberanía",0.759804363848558,"Altos de Campana vs Soberanía"
"220707_20","220708_07","Altos de Campana","Soberanía",0.74634724753976,"Altos de Campana vs Soberanía"
"220708_01","220708_07","Soberanía","Soberanía",0.644869875971179,"Soberanía vs Soberanía"
"220708_02","220708_07","Soberanía","Soberanía",0.388945166105287,"Soberanía vs Soberanía"
"220708_03","220708_07","Soberanía","Soberanía",0.45249301281934,"Soberanía vs Soberanía"
"220708_04","220708_07","Soberanía","Soberanía",0.435040014015487,"Soberanía vs Soberanía"
"220708_05","220708_07","Soberanía","Soberanía",0.790409357243139,"Soberanía vs Soberanía"
"220708_06","220708_07","Soberanía","Soberanía",0.463125435760133,"Soberanía vs Soberanía"
"220604_01","220708_08","Veragua","Soberanía",0.703627421211593,"Veragua vs Soberanía"
"220604_02","220708_08","Veragua","Soberanía",0.853251667086811,"Veragua vs Soberanía"
"220604_03","220708_08","Veragua","Soberanía",0.78469365425872,"Veragua vs Soberanía"
"220604_04","220708_08","Veragua","Soberanía",0.750158315922238,"Veragua vs Soberanía"
