"Bd_arrival_year","Sample_n","Mean_D1","SE_D1","CI_low","CI_high"
1982.91046925675,9,15.5836152762436,4.3771055622299,8.40952408419713,24.6466299138229
1989.98425233345,18,42.9902044242422,3.99027471960394,35.7490957588464,50.9866518042683
2008.41768959668,10,48.8938420465153,4.38184131252518,40.5236083432579,56.8518207088369
2009.4359546082,10,32.0495531856745,5.27806671126966,22.8577154864895,42.5117026735604
