"Genus","Sample_ID","Site","Relative_abundance_percent","Detected"
"Sphingobacterium","250607_02","Lost Iguana",0.0270377072024292,TRUE
"Sphingobacterium","250607_03","Lost Iguana",0.07831010802779,TRUE
"Sphingobacterium","250607_04","Lost Iguana",0,FALSE
"Sphingobacterium","250607_05","Lost Iguana",0,FALSE
"Sphingobacterium","250607_07","Lost Iguana",0,FALSE
"Sphingobacterium","250607_08","Lost Iguana",0.108154042257329,TRUE
"Sphingobacterium","250607_09","Lost Iguana",0.0673640830559518,TRUE
"Sphingobacterium","250607_10","Lost Iguana",2.15665904841055,TRUE
"Klebsiella","220604_01","Veragua",0,FALSE
"Klebsiella","220604_02","Veragua",0,FALSE
"Klebsiella","220604_03","Veragua",0.892908660781259,TRUE
"Klebsiella","220604_04","Veragua",3.15372943381631,TRUE
"Klebsiella","220604_05","Veragua",0.226747086299941,TRUE
"Klebsiella","220604_06","Veragua",0,FALSE
"Klebsiella","220604_07","Veragua",0.0403276622558286,TRUE
"Klebsiella","220606_02","Veragua",0,FALSE
"Klebsiella","220606_04","Veragua",0.51975051975052,TRUE
"Klebsiella","220607_01","Veragua",0.111678366305041,TRUE
"Klebsiella","220607_02","Veragua",1.73405129141188,TRUE
"Klebsiella","220607_03","Veragua",0,FALSE
"Klebsiella","220607_04","Veragua",0,FALSE
"Klebsiella","220609_01","Veragua",0,FALSE
"Klebsiella","220609_02","Veragua",0,FALSE
"Klebsiella","220609_03","Veragua",0.215940128380843,TRUE
"Klebsiella","220609_04","Veragua",0,FALSE
"Klebsiella","220609_07","Veragua",0,FALSE
"Klebsiella","220707_11","Altos de Campana",0.200741198270537,TRUE
"Klebsiella","220707_12","Altos de Campana",0,FALSE
"Klebsiella","220707_13","Altos de Campana",0.20902329116673,TRUE
"Klebsiella","220707_14","Altos de Campana",0.17033922876196,TRUE
"Klebsiella","220707_15","Altos de Campana",0,FALSE
"Klebsiella","220707_16","Altos de Campana",0,FALSE
"Klebsiella","220707_17","Altos de Campana",0.14010157364089,TRUE
"Klebsiella","220707_18","Altos de Campana",0.365682637175368,TRUE
"Klebsiella","220707_19","Altos de Campana",0.482711062949463,TRUE
"Klebsiella","220707_20","Altos de Campana",0.179547865828777,TRUE
"Klebsiella","220708_01","Soberanía",0,FALSE
"Klebsiella","220708_02","Soberanía",0,FALSE
"Klebsiella","220708_03","Soberanía",0,FALSE
"Klebsiella","220708_04","Soberanía",0,FALSE
"Klebsiella","220708_05","Soberanía",0.126200659047886,TRUE
"Klebsiella","220708_06","Soberanía",0,FALSE
"Klebsiella","220708_07","Soberanía",0,FALSE
"Klebsiella","220708_08","Soberanía",0,FALSE
"Klebsiella","220708_09","Soberanía",0,FALSE
"Klebsiella","220708_10","Soberanía",0,FALSE
"Klebsiella","250607_01","Lost Iguana",0,FALSE
"Klebsiella","250607_02","Lost Iguana",0.470040140596077,TRUE
"Klebsiella","250607_03","Lost Iguana",0.148588410104012,TRUE
"Klebsiella","250607_04","Lost Iguana",0,FALSE
"Klebsiella","250607_05","Lost Iguana",0,FALSE
"Klebsiella","250607_07","Lost Iguana",0,FALSE
"Klebsiella","250607_08","Lost Iguana",0.243346595078991,TRUE
"Klebsiella","250607_09","Lost Iguana",0,FALSE
"Klebsiella","250607_10","Lost Iguana",0,FALSE
"Amnibacterium","220604_01","Veragua",0.150829562594268,TRUE
"Amnibacterium","220604_02","Veragua",0.268682829292677,TRUE
"Amnibacterium","220604_03","Veragua",0.190410247533322,TRUE
"Amnibacterium","220604_04","Veragua",0,FALSE
"Amnibacterium","220604_05","Veragua",0,FALSE
"Amnibacterium","220604_06","Veragua",0.372776421346355,TRUE
"Amnibacterium","220604_07","Veragua",0.400756143667297,TRUE
"Amnibacterium","220606_02","Veragua",0.552573413324913,TRUE
"Amnibacterium","220606_04","Veragua",0,FALSE
"Amnibacterium","220607_01","Veragua",0.339023611997447,TRUE
"Amnibacterium","220607_02","Veragua",0.675367345076207,TRUE
"Amnibacterium","220607_03","Veragua",0.158105971540925,TRUE
"Amnibacterium","220607_04","Veragua",0.227685538130932,TRUE
"Amnibacterium","220609_01","Veragua",0,FALSE
"Amnibacterium","220609_02","Veragua",0.374816094906705,TRUE
"Amnibacterium","220609_03","Veragua",0.685289448514549,TRUE
"Amnibacterium","220609_04","Veragua",0.294285456893186,TRUE
"Amnibacterium","220609_07","Veragua",0.887547989049318,TRUE
"Amnibacterium","220707_11","Altos de Campana",0.28953057442866,TRUE
"Amnibacterium","220707_12","Altos de Campana",0.351977284155107,TRUE
"Amnibacterium","220707_13","Altos de Campana",0.143873174439438,TRUE
"Amnibacterium","220707_14","Altos de Campana",0.155842273122644,TRUE
"Amnibacterium","220707_15","Altos de Campana",0.229388151219727,TRUE
"Amnibacterium","220707_16","Altos de Campana",0,FALSE
"Amnibacterium","220707_17","Altos de Campana",0.0725526006354607,TRUE
"Amnibacterium","220707_18","Altos de Campana",0.346155894413576,TRUE
"Amnibacterium","220707_19","Altos de Campana",0.211801792926805,TRUE
"Amnibacterium","220707_20","Altos de Campana",0.22035419897168,TRUE
"Amnibacterium","220708_01","Soberanía",0.257368495275702,TRUE
"Amnibacterium","220708_02","Soberanía",0.122983581691844,TRUE
"Amnibacterium","220708_03","Soberanía",0.0622905110788123,TRUE
"Amnibacterium","220708_04","Soberanía",0.105231853224441,TRUE
"Amnibacterium","220708_05","Soberanía",0.0771226249737082,TRUE
"Amnibacterium","220708_06","Soberanía",0.243188947238572,TRUE
"Amnibacterium","220708_07","Soberanía",0.286250673804346,TRUE
"Amnibacterium","220708_08","Soberanía",0.0716252210309555,TRUE
"Amnibacterium","220708_09","Soberanía",0.0884184794622076,TRUE
"Amnibacterium","220708_10","Soberanía",0.24477141069923,TRUE
"Amnibacterium","250607_01","Lost Iguana",0.0220604456210015,TRUE
"Amnibacterium","250607_02","Lost Iguana",0,FALSE
"Amnibacterium","250607_03","Lost Iguana",0,FALSE
"Amnibacterium","250607_04","Lost Iguana",0,FALSE
"Amnibacterium","250607_05","Lost Iguana",0,FALSE
"Amnibacterium","250607_07","Lost Iguana",0,FALSE
"Amnibacterium","250607_08","Lost Iguana",0,FALSE
"Amnibacterium","250607_09","Lost Iguana",0,FALSE
"Amnibacterium","250607_10","Lost Iguana",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220604_01","Veragua",0.56980056980057,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220604_02","Veragua",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220604_03","Veragua",0.122612659396457,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220604_04","Veragua",0.104132575644878,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220604_05","Veragua",1.17454990703369,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220604_06","Veragua",0.765172654342518,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220604_07","Veragua",0.110480991388364,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220606_02","Veragua",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220606_04","Veragua",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220607_01","Veragua",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220607_02","Veragua",0.543031851784248,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220607_03","Veragua",0.379048931771192,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220607_04","Veragua",0.0332574381539564,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220609_01","Veragua",0.806388167728739,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220609_02","Veragua",0.129025478153243,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220609_03","Veragua",0.152834337438497,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220609_04","Veragua",0.123119425843068,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220609_07","Veragua",0.041903119986591,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_11","Altos de Campana",0.341646077825818,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_12","Altos de Campana",0.69508119139874,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_13","Altos de Campana",0.0570063521363809,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_14","Altos de Campana",0.282690634966657,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_15","Altos de Campana",0.242622083020866,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_16","Altos de Campana",0.047244094488189,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_17","Altos de Campana",0.0125090690750794,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_18","Altos de Campana",0.0497044361209238,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220707_19","Altos de Campana",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220707_20","Altos de Campana",0.0979351995429691,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_01","Soberanía",0.151600620504865,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_02","Soberanía",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220708_03","Soberanía",0.403405214605642,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_04","Soberanía",0.118957747123281,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_05","Soberanía",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220708_06","Soberanía",0.105734324886336,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_07","Soberanía",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","220708_08","Soberanía",0.055957203930434,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_09","Soberanía",0.0546114137854812,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","220708_10","Soberanía",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","250607_01","Lost Iguana",0.141817150420724,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","250607_02","Lost Iguana",0.166385890476488,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","250607_03","Lost Iguana",0.0582305931488695,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","250607_04","Lost Iguana",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","250607_05","Lost Iguana",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","250607_07","Lost Iguana",0,FALSE
"Burkholderia-Caballeronia-Paraburkholderia","250607_08","Lost Iguana",0.0830468538761636,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","250607_09","Lost Iguana",0.0594388968140751,TRUE
"Burkholderia-Caballeronia-Paraburkholderia","250607_10","Lost Iguana",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_01","Veragua",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_02","Veragua",0.23744063984004,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_03","Veragua",0.181755236281807,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_04","Veragua",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_05","Veragua",0.297038683052923,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_06","Veragua",0.0828392047436345,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220604_07","Veragua",0.067212770426381,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220606_02","Veragua",0.101493075916821,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220606_04","Veragua",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220607_01","Veragua",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220607_02","Veragua",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220607_03","Veragua",0.125673977378684,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220607_04","Veragua",0.0869809920949628,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220609_01","Veragua",0.145543230272992,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220609_02","Veragua",0.0449545783610845,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220609_03","Veragua",0.300738534959622,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220609_04","Veragua",0.198192246479085,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220609_07","Veragua",0.0291326453240109,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_11","Altos de Campana",0.0636967263743051,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_12","Altos de Campana",0.363808453370404,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_13","Altos de Campana",0.0515771757424399,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_14","Altos de Campana",0.0289939112786315,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_15","Altos de Campana",0.145573249812519,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_16","Altos de Campana",0.139107611548556,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_17","Altos de Campana",0.111330714768207,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_18","Altos de Campana",0.0275149557097971,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_19","Altos de Campana",0.773322825337405,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220707_20","Altos de Campana",0.0625697108191191,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_01","Soberanía",0.338457199266676,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_02","Soberanía",0.0717404226535757,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_03","Soberanía",0.234330970248865,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_04","Soberanía",0.0571912245785007,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_05","Soberanía",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_06","Soberanía",0.0634405949318014,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_07","Soberanía",0.113385007156267,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_08","Soberanía",0.219352239407301,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_09","Soberanía",0.719050281508835,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","220708_10","Soberanía",1.76507383937556,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_01","Lost Iguana",0.242664901831017,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_02","Lost Iguana",0.203822715833697,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_03","Lost Iguana",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_04","Lost Iguana",0.0396912899669239,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_05","Lost Iguana",0.0962239393497594,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_07","Lost Iguana",0.17248427202664,TRUE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_08","Lost Iguana",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_09","Lost Iguana",0,FALSE
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","250607_10","Lost Iguana",0.166216496987326,TRUE
"Streptomyces","220604_01","Veragua",0,FALSE
"Streptomyces","220604_02","Veragua",0,FALSE
"Streptomyces","220604_03","Veragua",0,FALSE
"Streptomyces","220604_04","Veragua",0,FALSE
"Streptomyces","220604_05","Veragua",0,FALSE
"Streptomyces","220604_06","Veragua",0.113358911754447,TRUE
"Streptomyces","220604_07","Veragua",0,FALSE
"Streptomyces","220606_02","Veragua",0,FALSE
"Streptomyces","220606_04","Veragua",4.53915453915454,TRUE
"Streptomyces","220607_01","Veragua",0,FALSE
"Streptomyces","220607_02","Veragua",0,FALSE
"Streptomyces","220607_03","Veragua",0,FALSE
"Streptomyces","220607_04","Veragua",0,FALSE
"Streptomyces","220609_01","Veragua",0,FALSE
"Streptomyces","220609_02","Veragua",0,FALSE
"Streptomyces","220609_03","Veragua",0,FALSE
"Streptomyces","220609_04","Veragua",0,FALSE
"Streptomyces","220609_07","Veragua",0.0415040426533854,TRUE
"Streptomyces","220707_11","Altos de Campana",0.152486102532427,TRUE
"Streptomyces","220707_12","Altos de Campana",0,FALSE
"Streptomyces","220707_13","Altos de Campana",0.323035995439492,TRUE
"Streptomyces","220707_14","Altos de Campana",0.188460423311105,TRUE
"Streptomyces","220707_15","Altos de Campana",0,FALSE
"Streptomyces","220707_16","Altos de Campana",0.031496062992126,TRUE
"Streptomyces","220707_17","Altos de Campana",0,FALSE
"Streptomyces","220707_18","Altos de Campana",0,FALSE
"Streptomyces","220707_19","Altos de Campana",0,FALSE
"Streptomyces","220707_20","Altos de Campana",0,FALSE
"Streptomyces","220708_01","Soberanía",0.0493583415597236,TRUE
"Streptomyces","220708_02","Soberanía",0.0225469899768381,TRUE
"Streptomyces","220708_03","Soberanía",0,FALSE
"Streptomyces","220708_04","Soberanía",0.0205888408482602,TRUE
"Streptomyces","220708_05","Soberanía",0,FALSE
"Streptomyces","220708_06","Soberanía",0.121594473619286,TRUE
"Streptomyces","220708_07","Soberanía",1.64315321846131,TRUE
"Streptomyces","220708_08","Soberanía",0.129820713118607,TRUE
"Streptomyces","220708_09","Soberanía",0.0923192947325991,TRUE
"Streptomyces","220708_10","Soberanía",0.47866409203405,TRUE
"Streptomyces","250607_01","Lost Iguana",0.0346664145472881,TRUE
"Streptomyces","250607_02","Lost Iguana",0.0499157671429463,TRUE
"Streptomyces","250607_03","Lost Iguana",0,FALSE
"Streptomyces","250607_04","Lost Iguana",0,FALSE
"Streptomyces","250607_05","Lost Iguana",0,FALSE
"Streptomyces","250607_07","Lost Iguana",0.0259224917496685,TRUE
"Streptomyces","250607_08","Lost Iguana",0,FALSE
"Streptomyces","250607_09","Lost Iguana",0,FALSE
"Streptomyces","250607_10","Lost Iguana",0,FALSE
"Brevibacterium","220604_01","Veragua",0.175967823026647,TRUE
"Brevibacterium","220604_02","Veragua",0,FALSE
"Brevibacterium","220604_03","Veragua",0,FALSE
"Brevibacterium","220604_04","Veragua",0.169587337478802,TRUE
"Brevibacterium","220604_05","Veragua",0,FALSE
"Brevibacterium","220604_06","Veragua",0.0915591210324381,TRUE
"Brevibacterium","220604_07","Veragua",0.234824616677169,TRUE
"Brevibacterium","220606_02","Veragua",0,FALSE
"Brevibacterium","220606_04","Veragua",0,FALSE
"Brevibacterium","220607_01","Veragua",0,FALSE
"Brevibacterium","220607_02","Veragua",0,FALSE
"Brevibacterium","220607_03","Veragua",0.101349981757003,TRUE
"Brevibacterium","220607_04","Veragua",0,FALSE
"Brevibacterium","220609_01","Veragua",0,FALSE
"Brevibacterium","220609_02","Veragua",0.00875738539501646,TRUE
"Brevibacterium","220609_03","Veragua",0.197205596694834,TRUE
"Brevibacterium","220609_04","Veragua",0,FALSE
"Brevibacterium","220609_07","Veragua",0.0415040426533854,TRUE
"Brevibacterium","220707_11","Altos de Campana",0,FALSE
"Brevibacterium","220707_12","Altos de Campana",0,FALSE
"Brevibacterium","220707_13","Altos de Campana",0,FALSE
"Brevibacterium","220707_14","Altos de Campana",0,FALSE
"Brevibacterium","220707_15","Altos de Campana",0,FALSE
"Brevibacterium","220707_16","Altos de Campana",0,FALSE
"Brevibacterium","220707_17","Altos de Campana",0.00625453453753972,TRUE
"Brevibacterium","220707_18","Altos de Campana",0,FALSE
"Brevibacterium","220707_19","Altos de Campana",0,FALSE
"Brevibacterium","220707_20","Altos de Campana",0,FALSE
"Brevibacterium","220708_01","Soberanía",0.451276265688901,TRUE
"Brevibacterium","220708_02","Soberanía",0.00819890544612294,TRUE
"Brevibacterium","220708_03","Soberanía",0,FALSE
"Brevibacterium","220708_04","Soberanía",0,FALSE
"Brevibacterium","220708_05","Soberanía",3.62476337376429,TRUE
"Brevibacterium","220708_06","Soberanía",0,FALSE
"Brevibacterium","220708_07","Soberanía",0.107808695328909,TRUE
"Brevibacterium","220708_08","Soberanía",0.749826532667816,TRUE
"Brevibacterium","220708_09","Soberanía",0.0234048916223491,TRUE
"Brevibacterium","220708_10","Soberanía",0,FALSE
"Brevibacterium","250607_01","Lost Iguana",0.214301471746872,TRUE
"Brevibacterium","250607_02","Lost Iguana",0.0831929452382438,TRUE
"Brevibacterium","250607_03","Lost Iguana",0.230914421107586,TRUE
"Brevibacterium","250607_04","Lost Iguana",0.105843439911797,TRUE
"Brevibacterium","250607_05","Lost Iguana",0.183700247849541,TRUE
"Brevibacterium","250607_07","Lost Iguana",0.174478309853538,TRUE
"Brevibacterium","250607_08","Lost Iguana",0.392058403182819,TRUE
"Brevibacterium","250607_09","Lost Iguana",0,FALSE
"Brevibacterium","250607_10","Lost Iguana",0.141284022439227,TRUE
