"","220604_01","220604_02","220604_03","220604_04","220604_05","220604_06","220604_07","220606_02","220606_04","220607_01","220607_02","220607_03","220607_04","220609_01","220609_02","220609_03","220609_04","220609_07","220707_11","220707_12","220707_13","220707_14","220707_15","220707_16","220707_17","220707_18","220707_19","220707_20","220708_01","220708_02","220708_03","220708_04","220708_05","220708_06","220708_07","220708_08","220708_09","220708_10","250607_01","250607_02","250607_03","250607_04","250607_05","250607_07","250607_08","250607_09","250607_10"
"220607_02",0.47882425658621,0.515391849362693,0.763269621294182,0.464793331626259,0.464065301275044,0.428514787281825,0.575801186684934,0.456974196689386,0.558966804920672,0.618111238600826,0,0.57314118551505,0.641377701363677,0.541545346166303,0.61821547651446,0.532307263704823,0.600919113797336,0.644695487134584,0.610433788804708,0.661548926300161,0.677950724799741,0.586630096081228,0.674398354723291,0.623414582732066,0.700316321322635,0.632985628678576,0.6558561308824,0.655588687184789,0.621671737542464,0.718390265310988,0.715595888457089,0.648638748296593,0.752614667182699,0.696780120894012,0.6490981533713,0.708302317909143,0.725040521289338,0.868073989299019,0.79066574403451,0.81321367694929,0.687794659871246,0.94766015596333,0.840487544477921,0.72987311519857,0.747862641191609,0.801554576359872,0.882368425676633
"220607_03",0.502511186658776,0.611326033271991,0.745062539346671,0.602066275464705,0.551861797163067,0.495976552020015,0.258188545341235,0.409035024307389,0.741198247486377,0.378807692380678,0.57314118551505,0,0.40263369885073,0.795371088194015,0.484686519450197,0.473457585256995,0.438105566043707,0.514540016005275,0.378789459093121,0.277497743326627,0.384920772475834,0.352220364747258,0.486469443599366,0.336906983411877,0.477747289217245,0.357421958146517,0.50872498647499,0.384796428832939,0.337307125895836,0.486238130417179,0.451649623725564,0.53834582303564,0.608618461795922,0.501666883524401,0.430016018319648,0.458735772474093,0.440343534564749,0.821516036731199,0.655352857690794,0.646385788973829,0.437803903049135,0.767633058256309,0.666456405637024,0.632528784634095,0.585244179047642,0.650333019307859,0.743879964015614
"220607_04",0.402070220476045,0.504816237204064,0.811777352127732,0.539000436089443,0.544208900754331,0.470946156027795,0.338310650598577,0.430033558233501,0.665852919551667,0.507699866247372,0.641377701363677,0.40263369885073,0,0.728110750754771,0.594491568697798,0.387760466567397,0.528480576476851,0.561487451960172,0.499150025033319,0.438223054821908,0.537029680248889,0.48665076129538,0.577564918371541,0.54986386333645,0.63393252454337,0.529887053459436,0.630217118130746,0.580045718489057,0.444997649540138,0.525219040844223,0.495944661152823,0.578751012737326,0.694398633109733,0.495739521198267,0.554476065935551,0.58703515133691,0.574230186068535,0.83800255594182,0.516359845385413,0.572297074939828,0.421039299838828,0.701797119961115,0.593276183005965,0.558271204916122,0.390137809941928,0.502339344037935,0.745517067287323
"220609_01",0.519842436854247,0.325449318988622,0.876380133727318,0.413307182710049,0.362219109825775,0.487125835375907,0.747162173283982,0.599511275836829,0.403943829318986,0.851293584047499,0.541545346166303,0.795371088194015,0.728110750754771,0,0.784058311835194,0.570318251197612,0.742635240593185,0.805390826107576,0.790345571103507,0.843492729627879,0.859682789417355,0.805257692308295,0.844455743587397,0.840895761991846,0.848735572294884,0.843949324764986,0.83637699130566,0.857530646609348,0.754884509136774,0.807501133235752,0.833960570353955,0.751388482554205,0.852509715853055,0.776370375395379,0.821201206293604,0.837867806647333,0.865320433925251,0.867480038314438,0.721607550075853,0.797798381149857,0.73299579226824,0.915696831959849,0.822258530580191,0.72937726972704,0.724374614264805,0.75673035442654,0.81419726080451
"220609_02",0.613911291842581,0.68032366154698,0.70589664847091,0.610146991019045,0.645654247166692,0.563502474449367,0.474778933704485,0.486164083127287,0.728703933125877,0.511363673823385,0.61821547651446,0.484686519450197,0.594491568697798,0.784058311835194,0,0.61508794206286,0.553810849808183,0.443413813468109,0.480291859715164,0.587168697991156,0.469030749368783,0.397057854930659,0.613597849883102,0.563245903121575,0.58742078443803,0.538643858221626,0.524739886841753,0.475624549720273,0.465517781021253,0.533724734625386,0.54802060478892,0.506323796321627,0.598764419644218,0.526899252543816,0.417441634145551,0.462473278905933,0.471872204553319,0.874234206541955,0.759573170039447,0.748843565600051,0.625597132905442,0.857003022911213,0.771318303363832,0.649871860628696,0.715453062015695,0.759787138469868,0.818529549772362
"220609_03",0.265670425898669,0.34718545080222,0.768213445571549,0.386652875767523,0.358656174559273,0.331506282102115,0.425804617272557,0.384235774961764,0.495634369756198,0.610814687287769,0.532307263704823,0.473457585256995,0.387760466567397,0.570318251197612,0.61508794206286,0,0.49535064077571,0.582807825093344,0.524888475522074,0.530987942876797,0.590320541944924,0.57077185739742,0.601550577222677,0.641183606724798,0.636343350814535,0.594922651190695,0.665901435641855,0.661865792528845,0.47045493196072,0.525179209451144,0.502157707431554,0.588310407592817,0.677931197450307,0.506787211621505,0.605361803505779,0.622078240151639,0.592920474688378,0.812983795186445,0.521993947816882,0.566528817342009,0.478677034254725,0.720326324659146,0.602853013864141,0.607619219561491,0.486134815751764,0.549185571803783,0.716237831450809
"220609_04",0.544414336912449,0.659890567229181,0.707019991934508,0.551276281079594,0.566677852935892,0.556404114771727,0.446881889792107,0.409767289970137,0.648625060770691,0.572242477895207,0.600919113797336,0.438105566043707,0.528480576476851,0.742635240593185,0.553810849808183,0.49535064077571,0,0.558974621170282,0.470554144851194,0.469885604301764,0.531721422796553,0.488978361166758,0.650178234665157,0.464236413092475,0.54974555438237,0.503837633926039,0.616651132995019,0.506876409643035,0.40555542322566,0.637470822375957,0.604467457050046,0.588451536041026,0.709349285979128,0.630328225651338,0.52136971285619,0.494693112140901,0.562421016843147,0.828021859612311,0.721292850739862,0.757141596294852,0.56850620811012,0.882230439716496,0.78901984421216,0.63132705833904,0.666859219253981,0.732344386832936,0.815152842968856
"220609_07",0.578643779749803,0.704426515301082,0.780255709314339,0.641694720234545,0.693982348213615,0.632640887027233,0.48133663016065,0.506087144208248,0.685044209157303,0.511089897340376,0.644695487134584,0.514540016005275,0.561487451960172,0.805390826107576,0.443413813468109,0.582807825093344,0.558974621170282,0,0.541983850116617,0.596528501589675,0.589518105575976,0.506807478057373,0.656441446683815,0.558457773875117,0.670476944288458,0.577460062087318,0.557960346966156,0.572546256622,0.533096114474276,0.660124339977608,0.660559137416029,0.638193921768211,0.704998824065033,0.676691156938823,0.513954076661217,0.579564897459029,0.603138780404408,0.842725849558411,0.767069430187306,0.788369861346427,0.649599851531688,0.877502600628241,0.776673416606074,0.715235015112753,0.729768246123465,0.764949212045573,0.831679345886979
"220707_11",0.547226268604855,0.643034030786713,0.729769126741343,0.599783138112971,0.589377976286108,0.536467873128246,0.39912161255717,0.442375018734097,0.719614850294051,0.494688562548752,0.610433788804708,0.378789459093121,0.499150025033319,0.790345571103507,0.480291859715164,0.524888475522074,0.470554144851194,0.541983850116617,0,0.421194489403169,0.39194972701394,0.300039829724155,0.501570364378532,0.422831692768049,0.518586972163047,0.401983649139024,0.485458447813514,0.41546183866656,0.369072972999762,0.525216516792805,0.500533395923265,0.52935417935259,0.604626742869045,0.524982408083748,0.415631375479268,0.451029340415869,0.440502930626136,0.83784309723154,0.692912147498943,0.694821019410718,0.533657151816769,0.809779749251732,0.718776589573197,0.646450146753402,0.627143330965714,0.683724625776895,0.760058206573828
"220707_12",0.550567507701708,0.665260269518674,0.751920077212915,0.625749821762647,0.598906143822277,0.553482415564857,0.333592192633152,0.491678485241295,0.77622761297981,0.391204733269827,0.661548926300161,0.277497743326627,0.438223054821908,0.843492729627879,0.587168697991156,0.530987942876797,0.469885604301764,0.596528501589675,0.421194489403169,0,0.387865055051636,0.392716335754251,0.507062322324746,0.295760513338367,0.474802355455132,0.31021070177133,0.518038239608302,0.410519261398277,0.391717638794182,0.541489565234367,0.469941049784941,0.604324434199668,0.636266531991296,0.575616521371636,0.479902402282026,0.486197981034579,0.459515651244736,0.836546353589401,0.702002751254205,0.693684806461912,0.500353161093194,0.79086657894878,0.724748312939626,0.688886657532014,0.636298151488276,0.703325302088865,0.770676991082665
